id,name,price,explanation,course_id,created_at,updated_at,author,publisher,published_year,isbn_10,isbn_13,issn_13,book_code,url,textbook_status,small_thumbnail,thumbnail,info_link
907,現代国際法講義〔第５版〕  ,,真田の郷の故地を回復する悲願のために、信州善光寺の商人・次郎三郎は上杉家に身を寄せていたが、信虎追放後の武田晴信(信玄)と、道鬼坊こと山本勘助を通じて結びつくことになる。信濃に再び戦雲渦巻くなかで、駒を操る滋野の一党を糾合し、知謀を尽くして奮戦していた。後に大坂方の知将として知られる真田幸村の祖父・真田幸綱の活躍。名門真田家のルーツに迫る戦国大河がここに!,2038,2017-03-26 17:03:43 UTC,2017-06-05 09:10:45 UTC,杉原高嶺（他） ,有斐閣 ,2012 ,419894038X,9784198940386,,none,"",published,http://books.google.com/books/content?id=ugjEjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=ugjEjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=ugjEjgEACAAJ&dq=title:%E7%8F%BE%E4%BB%A3%E5%9B%BD%E9%9A%9B%E6%B3%95%E8%AC%9B%E7%BE%A9%E3%80%94%E7%AC%AC%EF%BC%95%E7%89%88%E3%80%95+%C2%A0%3Fq%3Dauthors:%E6%9D%89%E5%8E%9F%E9%AB%98%E5%B6%BA%EF%BC%88%E4%BB%96%EF%BC%89%C2%A0&hl=&source=gbs_api
908,『自由論』（斉藤悦則訳）  ,,none,2040,2017-03-26 17:03:47 UTC,2017-06-05 09:10:46 UTC,J・S・ミル ,光文社古典新訳文庫 ,2012年 ,0,0,,43347525000,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4334752500,published,none,none,none
909,『自由からの逃走』（日高六郎訳）  ,,none,2040,2017-03-26 17:03:47 UTC,2017-06-05 09:10:49 UTC,E・フロム ,東京創元社 ,1965年 ,0,0,,44880065150,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4488006515,published,none,none,none
910,経済法への誘い  ,,none,2042,2017-03-26 17:03:52 UTC,2017-06-05 09:10:50 UTC,宮井雅明編著 ,八千代出版 ,2016 ,4842916753,9784842916750,,97848429167500,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784842916750,published,http://books.google.com/books/content?id=5ifvjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=5ifvjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=5ifvjwEACAAJ&dq=isbn:9784842916750&hl=&source=gbs_api
911,Passions and Constraint  ,,"A historical reconstruction and elegantly written defense of liberalism challenges common assumptions about liberal theory, argues that institutional restraints serve to enable effective democracy, and contends that a liberal constitution increases the state's capacity to focus on specific problems. UP.",2043,2017-03-26 17:03:54 UTC,2017-06-05 09:10:52 UTC,Stephen Holmes ,The University of Chicago Press ,1995 ,0226349683,9780226349688,,02263496830,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0226349683,published,http://books.google.com/books/content?id=orUW217nkngC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=orUW217nkngC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.jp/books?id=orUW217nkngC&dq=isbn:0226349683&hl=&source=gbs_api
912,『政治参加と民主政治』  ,,日本人の政治参加にはいかなる特徴があり、日本の民主政治に何をもたらしているのか。政治参加と社会運動、行動論と政治過程論・政治体制論や制度論、量的研究と質的研究、実証研究と規範理論の統合的な視点を提起する。,2044,2017-03-26 17:03:56 UTC,2017-06-05 09:10:53 UTC,山田真裕 ,東京大学出版会 ,2016 ,4130321242,9784130321242,,97841303212420,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784130321242,published,http://books.google.com/books/content?id=TyTcnQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=TyTcnQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=TyTcnQAACAAJ&dq=isbn:9784130321242&hl=&source=gbs_api
913,『政治とマスメディア』  ,,メディアは政治を動かすのか?マスメディアは権力といかなる関係に立ち、世論に対してどのような影響を与えているのか。インターネットの普及をはじめメディアの多元化は政治に何をもたらすのか。変化するメディアと政治の関係の諸相を読み解く。,2044,2017-03-26 17:03:56 UTC,2017-06-05 09:10:55 UTC,谷口将紀 ,東京大学出版会 ,2015 ,4130321307,9784130321303,,97841303213030,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784130321303,published,http://books.google.com/books/content?id=oG0cjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=oG0cjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=oG0cjgEACAAJ&dq=isbn:9784130321303&hl=&source=gbs_api
914,『政党システムと政党組織』  ,,政党の存在意義はどこにあるのか?私的利益を追求する政党は不合理な存在か。ヨーロッパやアメリカで行われてきた政党研究の成果を検討し、それらと共通した視点から日本の政党政治の全体像を示すとともに、民主主義における政党の機能を明らかにする。,2044,2017-03-26 17:03:56 UTC,2017-06-05 09:10:57 UTC,待鳥聡史 ,東京大学出版会 ,2015 ,4130321269,9784130321266,,97841303212660,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784130321266,published,http://books.google.com/books/content?id=REtyrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=REtyrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=REtyrgEACAAJ&dq=isbn:9784130321266&hl=&source=gbs_api
915,『立法と権力分立』  ,,国会は何のためにあるのか?立法とはいかなる行為か。議会において与野党はどれほどの影響力を行使するのか。権力のあり方を規定する政治制度の役割に注目して立法の原理を明らかにし、日本の国会と立法過程に対する新たな視点を提示する。,2044,2017-03-26 17:03:56 UTC,2017-06-05 09:12:58 UTC,増山幹高 ,東京大学出版会 ,2015 ,4130321277,9784130321273,,97841303212730,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784130321273,published,http://books.google.com/books/content?id=pORDjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=pORDjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=pORDjgEACAAJ&dq=isbn:9784130321273&hl=&source=gbs_api
916,『議院内閣制』  ,,日本の政治制度は正常に作動しているか?日本の首相が長期の展望を持てないのはなぜか。各国の議院内閣制の制度と比較して日本の制度を相対化することにより、日本の議院内閣制の作動が、他のシステムとは異なるところがあることを明らかにする。,2044,2017-03-26 17:03:56 UTC,2017-06-05 09:13:00 UTC,川人貞史 ,東京大学出版会 ,2015 ,4130321218,9784130321211,,97841303212110,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784130321211,published,http://books.google.com/books/content?id=dSlgAQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=dSlgAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=dSlgAQAACAAJ&dq=isbn:9784130321211&hl=&source=gbs_api
917,『社会保障法（第６版）』  ,,わが国の社会保障制度が転換点にさしかかっている今、社会保障への理解は、自らの生活に密接にかかわるものとして、世代を問わず関心を集めている。複雑な制度の概要をコンパクトに分かりやすく解説したテキスト、最新の第6版。,2046,2017-03-26 17:04:00 UTC,2017-06-05 09:13:01 UTC,加藤智章他 ,有斐閣アルマ ,2013 ,4641220549,9784641220546,,97846412205460,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641220546,published,http://books.google.com/books/content?id=w7pErgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=w7pErgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=w7pErgEACAAJ&dq=isbn:9784641220546&hl=&source=gbs_api
918,自治体職員のための　ようこそ地方自治法  ,,こんな本が欲しかった。初めて学ぶ新入職員にぴったり!初任者研修の教材にもぴったり!!,2047,2017-03-26 17:04:02 UTC,2017-06-05 09:13:03 UTC,板垣勝彦 ,第一法規 ,2015 ,4474053400,9784474053403,,97844740534030,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784474053403,published,http://books.google.com/books/content?id=-nXkjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=-nXkjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=-nXkjgEACAAJ&dq=isbn:9784474053403&hl=&source=gbs_api
919,香港：中国と向き合う自由都市  ,,二〇一四年秋、大都市中心部を市民が七九日間も占拠した香港の雨傘運動。一五五年の英国の植民地支配後、「高度の自治」を付与され中国に返還された「ノンポリ国際都市」が政治に目覚めたのか。アジア経済危機以降に強まる「中国化」への猛反発は、何を意味するのか。日本・香港の気鋭が歴史背景と現代文化から緻密に解読。,2048,2017-03-26 17:04:04 UTC,2017-06-05 09:13:05 UTC,倉田　徹・張　彧暋 ,岩波新書 ,2015 ,4004315786,9784004315780,,97840043157800,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784004315780,published,http://books.google.com/books/content?id=JHbVjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=JHbVjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=JHbVjgEACAAJ&dq=isbn:9784004315780&hl=&source=gbs_api
920,論究ジュリスト  ,,none,2049,2017-03-26 17:04:05 UTC,2017-06-05 09:13:07 UTC, ,有斐閣 ,2016 ,4641213194,9784641213197,,97846412131970,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641213197,published,none,none,http://books.google.co.jp/books?id=9N2IAQAACAAJ&dq=isbn:9784641213197&hl=&source=gbs_api
921,軽いシティズンシップ  ,,国内の社会統合を支えるリベラルな装置と考えられてきたシティズンシップ。しかし、グローバル化に伴う人の移動は、排他性というシティズンシップの別の面をあらわにした。ここから、シティズンシップはどのように変容するのか。この分野の第一人者が研究・政策動向を概観し、特定の文化・国家・ナショナリズムから独立した、普遍的な「軽い」シティズンシップという未来形を提示する。,2050,2017-03-26 17:04:09 UTC,2017-06-05 09:13:09 UTC,クリスチャン・ヨプケ ,岩波書店 ,2013 ,4000259148,9784000259149,,97840002591490,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784000259149,published,http://books.google.com/books/content?id=TqO4ngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=TqO4ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=TqO4ngEACAAJ&dq=isbn:9784000259149&hl=&source=gbs_api
922,ポピュリズムとは何か  ,,イギリスのEU離脱、反イスラムなど排外主義の広がり、トランプ米大統領誕生...世界で猛威を振るうポピュリズム。「大衆迎合主義」とも訳され、民主主義の脅威と見られがちだ。だが、ラテンアメリカではエリート支配から人民を解放する原動力となり、ヨーロッパでは既成政党に改革を促す効果も指摘される。一方的に断罪すれば済むものではない。西欧から南北アメリカ、日本まで席巻する現状を分析し、その本質に迫る。,2050,2017-03-26 17:04:09 UTC,2017-06-05 09:13:11 UTC,水島治郎 ,中央公論新社 ,2016 ,4121024109,9784121024107,,97841210241070,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784121024107,published,http://books.google.com/books/content?id=wSteMQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=wSteMQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=wSteMQAACAAJ&dq=isbn:9784121024107&hl=&source=gbs_api
923,『刑法総論』  ,,none,2052,2017-03-26 17:04:13 UTC,2017-06-05 09:13:13 UTC,小林憲太郎 ,新世社 ,2014 ,4883842150,9784883842155,,97848838421550,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784883842155,published,http://books.google.com/books/content?id=1ZzWoQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=1ZzWoQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=1ZzWoQEACAAJ&dq=isbn:9784883842155&hl=&source=gbs_api
924,『重要判例集 刑法総論』  ,,none,2052,2017-03-26 17:04:13 UTC,2017-06-05 09:13:17 UTC,小林憲太郎 ,新世社 ,2015 ,0,0,,97848838422780,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784883842278,published,none,none,none
925,金融商品取引法入門  ,,2013年・2014年改正(インサイダー取引規制・資産運用規制・投資信託に関する規制の見直し、新規・成長企業へのリスクマネー供給促進、新規上場の促進や資金調達の円滑化、ファンド販売業者に対する規制の見直し等)を織り込んだ最新版。,2053,2017-03-26 17:04:15 UTC,2017-06-05 09:13:19 UTC,黒沼悦郎 ,日本経済新聞出版社 ,2015 ,4785722630,9784785722630,,none,"",published,http://books.google.com/books/content?id=yIw4rgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=yIw4rgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=yIw4rgEACAAJ&dq=title:%E9%87%91%E8%9E%8D%E5%95%86%E5%93%81%E5%8F%96%E5%BC%95%E6%B3%95%E5%85%A5%E9%96%80+%C2%A0%3Fq%3Dauthors:%E9%BB%92%E6%B2%BC%E6%82%A6%E9%83%8E%C2%A0&hl=&source=gbs_api
926,基本講義　債権総論  ,,none,2056,2017-03-26 17:04:22 UTC,2017-06-05 09:13:21 UTC,角　紀代恵 ,新世社 ,2008 ,4883841227,9784883841226,,none,"",published,http://books.google.com/books/content?id=Vg0iNwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Vg0iNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=Vg0iNwAACAAJ&dq=title:%E5%9F%BA%E6%9C%AC%E8%AC%9B%E7%BE%A9%E3%80%80%E5%82%B5%E6%A8%A9%E7%B7%8F%E8%AB%96+%C2%A0%3Fq%3Dauthors:%E8%A7%92%E3%80%80%E7%B4%80%E4%BB%A3%E6%81%B5%C2%A0&hl=&source=gbs_api
927,はじめての担保物権法  ,,シンプルに、明快に!技術的で複雑だといわれる担保物権法。しくみの基本をしっかりおさえ、「なぜそうなっているのか」がわかるように解説します。イメージしやすい身近な例や、わかりやすい図をふんだんに活用!そしてもう一歩進めるようにコラムを用意しました。「そういうことか!」「そうだったのか!」とどんどん読み進められる教科書です。,2056,2017-03-26 17:04:22 UTC,2017-06-05 09:13:23 UTC,角　紀代恵 ,有斐閣 ,2013 ,4641136459,9784641136458,,none,"",published,http://books.google.com/books/content?id=bIWvnAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=bIWvnAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=bIWvnAEACAAJ&dq=title:%E3%81%AF%E3%81%98%E3%82%81%E3%81%A6%E3%81%AE%E6%8B%85%E4%BF%9D%E7%89%A9%E6%A8%A9%E6%B3%95+%C2%A0%3Fq%3Dauthors:%E8%A7%92%E3%80%80%E7%B4%80%E4%BB%A3%E6%81%B5%C2%A0&hl=&source=gbs_api
928,民法判例百選Ⅰ総則・物権  ,,none,2056,2017-03-26 17:04:22 UTC,2017-06-05 09:13:25 UTC,潮見佳男=道垣内弘人編　 ,有斐閣 ,2015 ,0,0,,none,"",published,none,none,none
929,『刑法各論』  ,,none,2057,2017-03-26 17:04:23 UTC,2017-06-05 09:13:27 UTC,林幹人 ,東大出版会 ,2007年 ,0,0,,97841303234200,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784130323420,published,none,none,none
930,『判例刑法各論（第６ 版）』  ,,none,2057,2017-03-26 17:04:24 UTC,2017-06-05 09:13:28 UTC,山口厚他編 ,有斐閣 ,2013年 ,4641042926,9784641042926,,97846410429260,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641042926,published,http://books.google.com/books/content?id=Om8PmwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Om8PmwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=Om8PmwEACAAJ&dq=isbn:9784641042926&hl=&source=gbs_api
931,『国際政治』  ,,none,2058,2017-03-26 17:04:28 UTC,2017-06-05 09:13:30 UTC,藤原帰一 ,放送大学教育振興会 ,2007 ,0,0,,97845951350400,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784595135040,published,none,none,none
932,『世界はなぜ仲良くできないの？暴力の連鎖を解くために』Kindle版  ,,よい学校に入るため、友だちもつくらず勉強漬けの毎日を送る9歳の女の子。名門校の学区内に引っ越してきたが、隣には風変わりなおじいさんが住んでいた。ある日、隣から飛んできた紙飛行機が気になって中をあけると、そこ書かれていたのは、小さな王子の物語。話の続きが知りたくてたまらず、女の子は隣家を訪ねた。王子の話を聞き、一緒に時を過ごすうちに、二人はかけがえのない友だちになっていく。しかし、ある日、おじいさんが病に倒れてしまう。女の子は、もう一度王子に会いたいと言っていた彼のために、プロペラ機に乗って、王子を探す旅に出た―!誰もが知っているあの物語の、誰も知らないその後の物語。,2058,2017-03-26 17:04:28 UTC,2017-06-05 09:13:31 UTC,竹中千春 ,CCCメディアハウス ,2004 ,4801905145,9784801905146,,00400,"",published,http://books.google.com/books/content?id=AIZ9jgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=AIZ9jgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=AIZ9jgEACAAJ&dq=title:%E3%80%8E%E4%B8%96%E7%95%8C%E3%81%AF%E3%81%AA%E3%81%9C%E4%BB%B2%E8%89%AF%E3%81%8F%E3%81%A7%E3%81%8D%E3%81%AA%E3%81%84%E3%81%AE%EF%BC%9F%E6%9A%B4%E5%8A%9B%E3%81%AE%E9%80%A3%E9%8E%96%E3%82%92%E8%A7%A3%E3%81%8F%E3%81%9F%E3%82%81%E3%81%AB%E3%80%8FKindle%E7%89%88+%C2%A0%3Fq%3Dauthors:%E7%AB%B9%E4%B8%AD%E5%8D%83%E6%98%A5%C2%A0&hl=&source=gbs_api
933,『民法Ⅰ［第４版］』  ,,none,2059,2017-03-26 17:04:30 UTC,2017-06-05 09:13:33 UTC,内田貴 ,東京大学出版会 ,2008 ,4130323512,9784130323512,,97841303235120,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784130323512,published,http://books.google.com/books/content?id=4QchNwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=4QchNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=4QchNwAACAAJ&dq=isbn:9784130323512&hl=&source=gbs_api
934,『民法判例百選Ⅰ総則・物権［第７版］』  ,,none,2059,2017-03-26 17:04:30 UTC,2017-06-05 09:13:35 UTC,潮見佳男＝道垣内弘人編 ,有斐閣 ,2015 ,4641115230,9784641115231,,97846411152310,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641115231,published,none,none,http://books.google.co.jp/books?id=BZ_5rQEACAAJ&dq=isbn:9784641115231&hl=&source=gbs_api
935,現代行政法入門(第3版)  ,,行政不服審査法改正などの第2版刊行以後の動きや新たな裁判例を多数織り込むほか、より理解しやすい解説となるよう全面にわたって見直しを行った。ますます充実の第3版!,2060,2017-03-26 17:04:31 UTC,2017-06-05 09:13:37 UTC,曽和俊文・山田洋・亘理格 ,有斐閣 ,2015 ,4641131791,9784641131798,,97846411317980,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641131798,published,http://books.google.com/books/content?id=Qj1IrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Qj1IrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=Qj1IrgEACAAJ&dq=isbn:9784641131798&hl=&source=gbs_api
936,行政判例百選Ⅰ(第6版)  ,,none,2060,2017-03-26 17:04:32 UTC,2017-06-05 09:13:39 UTC,宇賀克也他編 ,有斐閣 ,2012 ,0,0,,134250480,http://rikkyo.summon.serialssolutions.com/search?q=ISSN:13425048,published,none,none,none
937,子どもの法律入門（第３版）  ,,新選組副長として知られる土方歳三最後の戦場、箱館での199日を史料と伝承で丹念に検証。だれが撃ったのか、北海道での半年余りの足跡をたどり、歴史の真実に迫る。,2061,2017-03-26 17:04:34 UTC,2017-06-05 09:13:40 UTC,廣瀬健二 ,金剛出版 ,2017 ,4894537559,9784894537552,,none,"",published,http://books.google.com/books/content?id=D5LWoQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=D5LWoQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=D5LWoQEACAAJ&dq=title:%E5%AD%90%E3%81%A9%E3%82%82%E3%81%AE%E6%B3%95%E5%BE%8B%E5%85%A5%E9%96%80%EF%BC%88%E7%AC%AC%EF%BC%93%E7%89%88%EF%BC%89+%C2%A0%3Fq%3Dauthors:%E5%BB%A3%E7%80%AC%E5%81%A5%E4%BA%8C%C2%A0&hl=&source=gbs_api
938,『ハイブリッド民法３　債権総論』  ,,法学部と法科大学院をつなぐ新しいテキスト,2063,2017-03-26 17:04:39 UTC,2017-06-05 09:13:42 UTC,松尾弘他 ,法律文化社 ,2006 ,4589029634,9784589029638,,45890296340,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4589029634,published,http://books.google.com/books/content?id=ZDKEAgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=ZDKEAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=ZDKEAgAACAAJ&dq=isbn:4589029634&hl=&source=gbs_api
939,『民法２　債権各論（第3版）』  ,,最新の法改正(借地借家法、特定商取引法、割賦販売法等)に対応。独習者向け教科書としてますます充実。最新判例、重要論点・学説を網羅。判例をベースにした〔設例〕により、具体的な解釈論を展開。民法1、3、4とのクロス・レファレンスを徹底。,2063,2017-03-26 17:04:39 UTC,2017-06-05 09:13:44 UTC,内田貴 ,東京大学出版会 ,2011 ,4130323326,9784130323321,,97841303233210,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784130323321,published,http://books.google.com/books/content?id=TJRqtwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=TJRqtwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=TJRqtwAACAAJ&dq=isbn:9784130323321&hl=&source=gbs_api
940,ロースクール交渉学第2版  ,,法科大学院(ロースクール)における交渉教育のための教科書/資料集。交渉の基礎理論、交渉の心理学、交渉のゲーム理論といった理論的側面から弁護士交渉、ビジネス交渉、調停者の役割、民事訴訟における争点整理と和解交渉といった実践的な側面に至るまで、これから法的交渉を学んでいく人たちに必要な幅広い領域を体系的に整理してコンパクトに集約。単にロースクールのみならず、公共政策大学院、経営学大学院等専門職業人のための交渉教育、企業法務部における新人研修、これから法的交渉を行うことになる司法書士、社会保険労務士、税理士、弁理士、行政書士のためにも有益な教材である。,2067,2017-03-26 17:04:48 UTC,2017-06-05 09:13:46 UTC,太田勝造・草野芳郎編著 ,白桃書房 ,2007 ,4561961127,9784561961123,,97845619611230,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784561961123,published,http://books.google.com/books/content?id=UUMoNwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=UUMoNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=UUMoNwAACAAJ&dq=isbn:9784561961123&hl=&source=gbs_api
941,交渉の作法─法交渉学入門  ,,「交渉で決まる世界」を生き抜け。経験による「交渉術」を超えた体系的な「交渉学」の全体像をわかりやすく解説したテキスト、誕生。,2067,2017-03-26 17:04:48 UTC,2017-06-05 09:13:48 UTC,小林秀之編 ,弘文堂 ,2012 ,4335355343,9784335355349,,97843353553490,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784335355349,published,http://books.google.com/books/content?id=i0GmtgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=i0GmtgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=i0GmtgAACAAJ&dq=isbn:9784335355349&hl=&source=gbs_api
942,ハーバード流交渉術  ,,none,2067,2017-03-26 17:04:48 UTC,2017-06-05 09:13:49 UTC,フィッシャー＆ユーリー ,三笠書房 ,1989 ,4837903606,9784837903604,,97848379036040,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784837903604,published,none,none,http://books.google.co.jp/books?id=jUlkAAAACAAJ&dq=isbn:9784837903604&hl=&source=gbs_api
943,交渉力─最高のバイブル  ,,BATNA=最強の代案を備えると交渉に力が生まれる。バーゲン(駆け引き)とネゴシエーション(交渉)の違いとは?アメリカ・カナダの大学やビジネススクール(MBA)で大人気のテキスト。,2067,2017-03-26 17:04:48 UTC,2017-06-05 09:13:51 UTC,レビスキーほか ,日本経済新聞出版社 ,2011 ,4532605148,9784532605148,,97845326051480,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784532605148,published,http://books.google.com/books/content?id=KmgopwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=KmgopwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=KmgopwAACAAJ&dq=isbn:9784532605148&hl=&source=gbs_api
944,レポートの組み立て方  ,,none,2067,2017-03-26 17:04:48 UTC,2017-06-05 09:13:52 UTC,木下是雄 ,筑摩書房 ,1994 ,0,0,,44800812160,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4480081216,published,none,none,none
945,『宮澤喜一と竹下登』  ,,対極的な保守政治家だった宮澤と竹下。その政権運営が自民党崩壊への端緒となった二人の栄光と挫折を描く、オーラル・ノンフィクション対比列伝。,2068,2017-03-26 17:04:51 UTC,2017-06-05 09:13:54 UTC,御厨貴 ,ちくま文庫 ,2016 ,4480433767,9784480433763,,97844804337630,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784480433763,published,http://books.google.com/books/content?id=-hapDQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=-hapDQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=-hapDQEACAAJ&dq=isbn:9784480433763&hl=&source=gbs_api
